MT4_OBJECT_SYNC_FORMAT_v6
UTC_REF|1767607200|6876.10000
NormalTL_H_1129|2|1763554500|1763558100|6648.00000|6648.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1144|2|1763524800|1763528400|6630.00000|6630.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1151|2|1763514000|1763517600|6624.00000|6624.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1168|2|1763497800|1763501400|6666.00000|6666.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1183|2|1763489707|1763493307|6636.00000|6636.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1196|2|1763488800|1763492400|6606.00000|6606.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1201|2|1763487003|1763490603|6612.00000|6612.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1206|2|1763486102|1763489702|6618.00000|6618.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1220|2|1763483402|1763487002|6654.00000|6654.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1242|2|1763448300|1763451900|6642.00000|6642.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1253|2|1763434800|1763438400|6684.00000|6684.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1257|2|1763420400|1763424000|6684.00000|6684.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1281|2|1763405100|1763408700|6744.00000|6744.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1291|2|1763403300|1763406900|6720.00000|6720.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1306|2|1763397900|1763401500|6750.00000|6750.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1327|2|1763370901|1763374501|6780.00000|6780.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1345|2|1763156700|1763160300|6768.00000|6768.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1357|2|1763146800|1763150400|6768.00000|6768.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_136|2|1766139300|1766142900|6798.00000|6798.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1367|2|1763142301|1763145901|6744.00000|6744.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1387|2|1763136000|1763139600|6684.00000|6684.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1407|2|1763118000|1763121600|6732.00000|6732.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1417|2|1763104500|1763108100|6744.00000|6744.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1422|2|1763074801|1763078401|6750.00000|6750.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1427|2|1763073000|1763076600|6744.00000|6744.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1443|2|1763060400|1763064000|6780.00000|6780.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_145|2|1766096100|1766099700|6792.00000|6792.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1499|2|1762939800|1762943400|6876.00000|6876.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_15|2|1767380401|1767384001|6852.00000|6852.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1517|2|1762811100|1762814700|6840.00000|6840.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1536|2|1762792201|1762795801|6810.00000|6810.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1547|2|1762736403|1762740003|6768.00000|6768.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_155|2|1766088900|1766092500|6804.00000|6804.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1575|2|1762542901|1762546501|6660.00000|6660.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1586|2|1762535702|1762539302|6690.00000|6690.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1607|2|1762523100|1762526700|6708.00000|6708.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1617|2|1762501500|1762505100|6744.00000|6744.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1637|2|1762463700|1762467300|6756.00000|6756.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1645|2|1762457401|1762461001|6732.00000|6732.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1659|2|1762449300|1762452900|6768.00000|6768.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1671|2|1762438500|1762442100|6816.00000|6816.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1678|2|1762403400|1762407000|6798.00000|6798.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1687|2|1762370100|1762373700|6828.00000|6828.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_169|2|1766079001|1766082601|6816.00000|6816.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1722|2|1762293600|1762297200|6786.00000|6786.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1726|2|1762289100|1762292700|6786.00000|6786.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1737|2|1762275600|1762279200|6816.00000|6816.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1747|2|1762273800|1762277400|6792.00000|6792.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1768|2|1762194600|1762198200|6858.00000|6858.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_177|2|1766077201|1766080801|6792.00000|6792.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1783|2|1762185600|1762189200|6876.00000|6876.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1791|2|1762131601|1762135201|6864.00000|6864.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1797|2|1761948901|1761952501|6864.00000|6864.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1815|2|1761931800|1761935400|6864.00000|6864.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1822|2|1761921900|1761925500|6882.00000|6882.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_183|2|1766075401|1766079001|6792.00000|6792.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1852|2|1761843601|1761847201|6882.00000|6882.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1868|2|1761831900|1761835500|6894.00000|6894.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1873|2|1761819300|1761822900|6900.00000|6900.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1878|2|1761812101|1761815701|6906.00000|6906.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1884|2|1761809403|1761813003|6906.00000|6906.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1896|2|1761800400|1761804000|6918.00000|6918.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1909|2|1761778805|1761782405|6912.00000|6912.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1916|2|1761777902|1761781502|6894.00000|6894.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1933|2|1761774303|1761777903|6888.00000|6888.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1948|2|1761747300|1761750900|6918.00000|6918.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_1986|2|1761319804|1761323404|6798.00000|6798.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2008|2|1761237900|1761241500|6726.00000|6726.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2018|2|1761193800|1761197400|6714.00000|6714.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2024|2|1761170401|1761174001|6702.00000|6702.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2040|2|1761162303|1761165903|6702.00000|6702.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_205|2|1766001600|1766005200|6756.00000|6756.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2052|2|1761158700|1761162300|6714.00000|6714.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2058|2|1761156000|1761159600|6726.00000|6726.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2072|2|1761116400|1761120000|6750.00000|6750.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2078|2|1761068701|1761072301|6750.00000|6750.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2103|2|1760944500|1760948100|6696.00000|6696.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2111|2|1760922000|1760925600|6684.00000|6684.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2126|2|1760727600|1760731200|6654.00000|6654.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2137|2|1760724000|1760727600|6636.00000|6636.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2154|2|1760719503|1760723103|6642.00000|6642.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2185|2|1760697900|1760701500|6552.00000|6552.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2206|2|1760662800|1760666400|6630.00000|6630.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2210|2|1760654701|1760658301|6630.00000|6630.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2216|2|1760651100|1760654700|6630.00000|6630.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2231|2|1760644803|1760648403|6660.00000|6660.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2236|2|1760643903|1760647503|6654.00000|6654.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2268|2|1760633101|1760636701|6702.00000|6702.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2272|2|1760613300|1760616900|6702.00000|6702.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2281|2|1760569201|1760572801|6684.00000|6684.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2286|2|1760563800|1760567400|6678.00000|6678.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_229|2|1765990800|1765994400|6804.00000|6804.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2309|2|1760554800|1760558400|6684.00000|6684.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2319|2|1760547600|1760551200|6720.00000|6720.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2339|2|1760481900|1760485500|6648.00000|6648.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2377|2|1760460302|1760463902|6588.00000|6588.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2386|2|1760456700|1760460300|6594.00000|6594.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2391|2|1760451300|1760454900|6600.00000|6600.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2400|2|1760440500|1760444100|6606.00000|6606.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2410|2|1760432400|1760436000|6618.00000|6618.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2423|2|1760411701|1760415301|6672.00000|6672.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2430|2|1760389200|1760392800|6666.00000|6666.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2434|2|1760382900|1760386500|6666.00000|6666.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2447|2|1760376600|1760380200|6648.00000|6648.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2452|2|1760373902|1760377502|6654.00000|6654.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2465|2|1760349601|1760353201|6660.00000|6660.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2480|2|1760317218|1760320818|6630.00000|6630.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_250|2|1765924200|1765927800|6810.00000|6810.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2514|2|1760136300|1760139900|6582.00000|6582.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2527|2|1760127301|1760130901|6624.00000|6624.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2545|2|1760121904|1760125504|6660.00000|6660.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2564|2|1760120101|1760123701|6702.00000|6702.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2580|2|1760113801|1760117401|6762.00000|6762.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_259|2|1765917002|1765920602|6792.00000|6792.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_26|2|1767375001|1767378601|6870.00000|6870.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2620|2|1759848300|1759851900|6750.00000|6750.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2629|2|1759752900|1759756500|6744.00000|6744.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2644|2|1759512600|1759516200|6750.00000|6750.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2652|2|1759473900|1759477500|6738.00000|6738.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2662|2|1759378500|1759382100|6726.00000|6726.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2675|2|1759336200|1759339800|6672.00000|6672.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_268|2|1765910700|1765914300|6798.00000|6798.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2690|2|1759272300|1759275900|6690.00000|6690.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2699|2|1759257900|1759261500|6660.00000|6660.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2703|2|1759254300|1759257900|6660.00000|6660.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2707|2|1759246200|1759249800|6660.00000|6660.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2718|2|1759139100|1759142700|6678.00000|6678.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_272|2|1765907100|1765910700|6798.00000|6798.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2733|2|1758907800|1758911400|6624.00000|6624.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2741|2|1758905101|1758908701|6648.00000|6648.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2749|2|1758900602|1758904202|6636.00000|6636.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2770|2|1758825000|1758828600|6618.00000|6618.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2793|2|1758754800|1758758400|6648.00000|6648.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2817|2|1758570300|1758573900|6696.00000|6696.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_283|2|1765904402|1765908002|6816.00000|6816.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2831|2|1758320100|1758323700|6672.00000|6672.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2839|2|1758294000|1758297600|6648.00000|6648.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2847|2|1758222900|1758226500|6648.00000|6648.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2854|2|1758215700|1758219300|6654.00000|6654.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2868|2|1758195000|1758198600|6654.00000|6654.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2903|2|1758144602|1758148202|6612.00000|6612.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_291|2|1765903501|1765907101|6816.00000|6816.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2913|2|1758142804|1758146404|6624.00000|6624.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2921|2|1758109500|1758113100|6612.00000|6612.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2928|2|1758009600|1758013200|6630.00000|6630.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2941|2|1757709900|1757713500|6600.00000|6600.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2955|2|1757596500|1757600100|6552.00000|6552.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2981|2|1757410200|1757413800|6516.00000|6516.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_2987|2|1757327400|1757331000|6504.00000|6504.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_299|2|1765899000|1765902600|6828.00000|6828.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3019|2|1757086203|1757089803|6528.00000|6528.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3025|2|1757044800|1757048400|6516.00000|6516.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3050|2|1756919700|1756923300|6450.00000|6450.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3075|2|1756831503|1756835103|6408.00000|6408.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3099|2|1756719900|1756723500|6468.00000|6468.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3105|2|1756690200|1756693800|6480.00000|6480.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3123|2|1756413900|1756417500|6504.00000|6504.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_316|2|1765828800|1765832400|6822.00000|6822.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3160|2|1756180800|1756184400|6438.00000|6438.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3165|2|1756178100|1756181700|6444.00000|6444.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3222|2|1755795602|1755799202|6390.00000|6390.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_323|2|1765822501|1765826101|6840.00000|6840.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3236|2|1755727201|1755730801|6402.00000|6402.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3242|2|1755717300|1755720900|6390.00000|6390.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3259|2|1755684000|1755687600|6408.00000|6408.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3275|2|1755622800|1755626400|6456.00000|6456.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3279|2|1755549000|1755552600|6456.00000|6456.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3286|2|1755478800|1755482400|6462.00000|6462.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3290|2|1755283500|1755287100|6462.00000|6462.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3300|2|1755241200|1755244800|6486.00000|6486.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3307|2|1755191700|1755195300|6468.00000|6468.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3324|2|1755102600|1755106200|6474.00000|6474.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3360|2|1754937900|1754941500|6402.00000|6402.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_339|2|1765799100|1765802700|6864.00000|6864.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3403|2|1754569800|1754573400|6396.00000|6396.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3419|2|1754498700|1754502300|6324.00000|6324.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3424|2|1754469900|1754473500|6330.00000|6330.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3434|2|1754424000|1754427600|6318.00000|6318.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3476|2|1754088300|1754091900|6246.00000|6246.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_348|2|1765579500|1765583100|6834.00000|6834.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3482|2|1754083800|1754087400|6246.00000|6246.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3493|2|1754073900|1754077500|6264.00000|6264.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3502|2|1754069401|1754073001|6258.00000|6258.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3523|2|1754062202|1754065802|6300.00000|6300.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3542|2|1754022600|1754026200|6342.00000|6342.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_355|2|1765569600|1765573200|6852.00000|6852.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3553|2|1754002802|1754006402|6360.00000|6360.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3562|2|1753997402|1754001002|6366.00000|6366.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3578|2|1753988400|1753992000|6402.00000|6402.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_3592|2|1753968689|1753972289|6426.00000|6426.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_36|2|1767372301|1767375901|6894.00000|6894.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_361|2|1765566900|1765570500|6840.00000|6840.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_377|2|1765561500|1765565100|6864.00000|6864.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_392|2|1765494900|1765498500|6918.00000|6918.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_409|2|1765473304|1765476904|6876.00000|6876.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_41|2|1767348000|1767351600|6888.00000|6888.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_419|2|1765472402|1765476002|6864.00000|6864.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_428|2|1765462500|1765466100|6870.00000|6870.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_449|2|1765404000|1765407600|6900.00000|6900.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_457|2|1765402204|1765405804|6876.00000|6876.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_463|2|1765401302|1765404902|6864.00000|6864.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_467|2|1765400401|1765404001|6864.00000|6864.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_480|2|1765371600|1765375200|6846.00000|6846.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_489|2|1765299600|1765303200|6864.00000|6864.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_496|2|1765236600|1765240200|6858.00000|6858.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_503|2|1765223100|1765226700|6852.00000|6852.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_512|2|1765155600|1765159200|6882.00000|6882.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_517|2|1764963900|1764967500|6876.00000|6876.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_526|2|1764954001|1764957601|6894.00000|6894.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_53|2|1767213000|1767216600|6888.00000|6888.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_535|2|1764908100|1764911700|6876.00000|6876.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_548|2|1764873900|1764877500|6858.00000|6858.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_552|2|1764869400|1764873000|6858.00000|6858.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_558|2|1764864000|1764867600|6870.00000|6870.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_573|2|1764779400|1764783000|6828.00000|6828.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_580|2|1764730800|1764734400|6846.00000|6846.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_59|2|1767195000|1767198600|6900.00000|6900.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_591|2|1764702901|1764706501|6840.00000|6840.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_601|2|1764697501|1764701101|6852.00000|6852.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_606|2|1764691200|1764694800|6846.00000|6846.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_619|2|1764613801|1764617401|6840.00000|6840.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_629|2|1764607500|1764611100|6828.00000|6828.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_635|2|1764584100|1764587700|6816.00000|6816.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_647|2|1764359100|1764362700|6852.00000|6852.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_667|2|1764175501|1764179101|6804.00000|6804.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_67|2|1767117600|1767121200|6912.00000|6912.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_675|2|1764133200|1764136800|6792.00000|6792.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_7|2|1767389400|1767393000|6864.00000|6864.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_700|2|1764090004|1764093604|6702.00000|6702.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_713|2|1764088201|1764091801|6708.00000|6708.00000|25600|2|1|0|1|0|||0|0
NormalTL_H_718|2|1764081000|1764084600|6714.00000|6714.00000|25600|2|1|0|1|0|||0|0
