MT4_OBJECT_SYNC_FORMAT_v6
UTC_REF|1764964800|1.16433
Rectangle 16191|16|1677678600|1677715020|1.06704|1.06740|15570276|1|0|0|1|0|||0|7
Rectangle 16417|16|1758582000|1766496600|1.17769|1.17903|16777215|3|0|0|1|0|22.9.25||0|0
Rectangle 16451|16|1697800980|1697847300|1.05857|1.05785|15453831|1|0|0|1|0|||0|7
Rectangle 16458|16|1665992700|1665999900|0.97725|0.97697|0|1|2|0|0|0|||0|7
Rectangle 16482|16|1669031100|1669038300|1.02252|1.02216|0|1|2|0|0|0|||0|7
Rectangle 16492|16|1665756900|1665764100|0.98063|0.98036|0|1|2|0|0|0|||0|7
Rectangle 165|16|1665475020|1665529200|0.96781|0.96706|2139610|1|0|0|1|0|||0|7
Rectangle 16609|16|1669291020|1669330800|1.04200|1.04256|15570276|1|0|0|1|0|||0|7
Rectangle 16636|16|1663855200|1663887600|0.98671|0.98801|36095|1|0|0|1|0|||0|7
Rectangle 16691|16|1670354100|1670361300|1.04529|1.04500|0|1|2|0|0|0|||0|7
Rectangle 16695|16|1668176940|1668207600|1.02968|1.03051|15570276|1|0|0|1|0|||0|7
Rectangle 16699|16|1670379300|1670386500|1.04472|1.04443|0|1|2|0|0|0|||0|7
Rectangle 16702|16|1670860800|1670868000|1.05819|1.05795|0|1|2|0|0|0|||0|7
Rectangle 16706|16|1670404500|1670411700|1.04426|1.04397|0|1|2|0|0|0|||0|7
Rectangle 16740|16|1672764060|1672786800|1.05868|1.05940|15570276|1|0|0|1|0|||0|7
Rectangle 1675|16|1673865000|1673872200|1.07961|1.07942|0|1|2|0|0|0|||0|7
Rectangle 16800|16|1688031000|1688038200|1.09341|1.09323|0|1|2|0|0|0|||0|7
Rectangle 16811|16|1688021100|1688028300|1.08810|1.08792|0|1|2|0|0|0|||0|7
Rectangle 16815|16|1688046300|1688053500|1.08733|1.08716|0|1|2|0|0|0|||0|7
Rectangle 17000|16|1682335740|1682385060|1.09852|1.09871|15453831|1|0|0|1|0|||0|7
Rectangle 17132|16|1671191400|1671231600|1.06168|1.06101|15570276|1|0|0|1|0|||0|7
Rectangle 17150|16|1668504240|1668553200|1.03852|1.03635|15570276|1|0|0|1|0|||0|7
Rectangle 17228|16|1670404440|1670454000|1.04518|1.04436|15570276|1|0|0|1|0|||0|7
Rectangle 17243|16|1672267500|1672274700|1.06052|1.06031|0|1|2|0|0|0|||0|7
Rectangle 17253|16|1672305300|1672312500|1.06087|1.06065|0|1|2|0|0|0|||0|7
Rectangle 17256|16|1668766860|1668812400|1.03510|1.03464|15570276|1|0|0|1|0|||0|7
Rectangle 17271|16|1672277400|1672284600|1.06467|1.06446|0|1|2|0|0|0|||0|7
Rectangle 17275|16|1672340400|1672347600|1.06919|1.06898|0|1|2|0|0|0|||0|7
Rectangle 17298|16|1666274400|1666281600|0.97663|0.97635|0|1|2|0|0|0|||0|7
Rectangle 17328|16|1674665220|1674687600|1.08924|1.08975|15570276|1|0|0|1|0|||0|7
Rectangle 17340|16|1674723060|1674775800|1.09239|1.09295|15570276|1|0|0|1|0|||0|7
Rectangle 17367|16|1674730800|1674774000|1.09092|1.09035|15570276|1|0|0|1|0|||0|7
Rectangle 17430|16|1664961300|1664968500|0.99207|0.99160|0|1|2|0|0|0|||0|7
Rectangle 17514|16|1664968680|1665010800|0.99368|0.99286|2139610|1|0|0|1|0|||0|7
Rectangle 17524|16|1668505620|1668524400|1.03963|1.04163|15570276|1|0|0|1|0|||0|7
Rectangle 1760|16|1668684840|1668726000|1.03666|1.03747|15570276|1|0|0|1|0|||0|7
Rectangle 17613|16|1667394060|1667430000|0.99080|0.99121|2139610|1|0|0|1|0|||0|7
