MT4_OBJECT_SYNC_FORMAT_v6
UTC_REF|1764961200|1.16435
Letter_1130_731602265|21|1764155280|0|1.15740|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_1135_731602265|21|1764154500|0|1.15700|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_1139_731602265|21|1764153600|0|1.15720|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_1140_731602265|21|1764153240|0|1.15760|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_1143_731602265|21|1764152340|0|1.15760|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_1144_731602265|21|1764151860|0|1.15800|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_1145_731602265|21|1764151560|0|1.15760|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_1146_731602265|21|1764151380|0|1.15800|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_1147_731602265|21|1764151200|0|1.15760|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_1148_731602265|21|1764150840|0|1.15800|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_1153_731602265|21|1764149580|0|1.15840|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_1155_731602265|21|1764149340|0|1.15860|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_1159_731602265|21|1764147900|0|1.15880|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_1162_731602265|21|1764147360|0|1.15880|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_120_731602265|21|1764879420|0|1.16540|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_121_731602265|21|1764876720|0|1.16580|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_122_731602265|21|1764874020|0|1.16540|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_123_731602265|21|1764873420|0|1.16580|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_12_731602265|21|1764958848|0|1.16320|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_132_731602265|21|1764871020|0|1.16700|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_133_731602265|21|1764870660|0|1.16740|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_134_731602265|21|1764870060|0|1.16700|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_141_731602265|21|1764868021|0|1.16620|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_146_731602265|21|1764867180|0|1.16660|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_147_731602265|21|1764866640|0|1.16700|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_151_731602265|21|1764865860|0|1.16720|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_152_731602265|21|1764865500|0|1.16760|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_153_731602265|21|1764865260|0|1.16720|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_159_731602265|21|1764863400|0|1.16660|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_160_731602265|21|1764863040|0|1.16620|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_161_731602265|21|1764862800|0|1.16660|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_162_731602265|21|1764862560|0|1.16620|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_167_731602265|21|1764862205|0|1.16580|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_173_731602265|21|1764862140|0|1.16640|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_174_731602265|21|1764861300|0|1.16680|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_176_731602265|21|1764860160|0|1.16660|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_177_731602265|21|1764859680|0|1.16700|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_183_731602265|21|1764856680|0|1.16760|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_190_731602265|21|1764852840|0|1.16680|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_197_731602265|21|1764849480|0|1.16760|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_199_731602265|21|1764846900|0|1.16780|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_200_731602265|21|1764846300|0|1.16740|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_201_731602265|21|1764846060|0|1.16780|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_203_731602265|21|1764844800|0|1.16760|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_206_731602265|21|1764844260|0|1.16760|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_207_731602265|21|1764843900|0|1.16720|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_216_731602265|21|1764839760|0|1.16600|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_217_731602265|21|1764838920|0|1.16560|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_219_731602265|21|1764836100|0|1.16580|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_222_731602265|21|1764834600|0|1.16580|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_225_731602265|21|1764826620|0|1.16580|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_229_731602265|21|1764820020|0|1.16600|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_230_731602265|21|1764818580|0|1.16640|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_231_731602265|21|1764816360|0|1.16600|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_232_731602265|21|1764815100|0|1.16640|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_237_731602265|21|1764807600|0|1.16680|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_243_731602265|21|1764806404|0|1.16620|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_248_731602265|21|1764805800|0|1.16660|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_249_731602265|21|1764802200|0|1.16700|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_253_731602265|21|1764796500|0|1.16720|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_261_731602265|21|1764788820|0|1.16620|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_263_731602265|21|1764786960|0|1.16600|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_264_731602265|21|1764786660|0|1.16640|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_266_731602265|21|1764786240|0|1.16620|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_26_731602265|21|1764955837|0|1.16540|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_270_731602265|21|1764784200|0|1.16600|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_271_731602265|21|1764784080|0|1.16560|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_272_731602265|21|1764783900|0|1.16600|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_277_731602265|21|1764782820|0|1.16640|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_282_731602265|21|1764782160|0|1.16600|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_284_731602265|21|1764781920|0|1.16580|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_285_731602265|21|1764781862|0|1.16620|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_288_731602265|21|1764781800|0|1.16620|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_292_731602265|21|1764781201|0|1.16600|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_294_731602265|21|1764781021|0|1.16580|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_296_731602265|21|1764780900|0|1.16600|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_299_731602265|21|1764780540|0|1.16600|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_300_731602265|21|1764780300|0|1.16640|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_301_731602265|21|1764779700|0|1.16600|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_304_731602265|21|1764779280|0|1.16600|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_311_731602265|21|1764776640|0|1.16680|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_312_731602265|21|1764776400|0|1.16720|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_313_731602265|21|1764776340|0|1.16680|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_315_731602265|21|1764776160|0|1.16700|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_318_731602265|21|1764774901|0|1.16700|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_323_731602265|21|1764774000|0|1.16660|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_325_731602265|21|1764772020|0|1.16640|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_326_731602265|21|1764771300|0|1.16680|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_327_731602265|21|1764770820|0|1.16640|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_32_731602265|21|1764954351|0|1.16480|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_332_731602265|21|1764767220|0|1.16600|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_334_731602265|21|1764765360|0|1.16580|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_344_731602265|21|1764761100|0|1.16440|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_345_731602265|21|1764759300|0|1.16400|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_348_731602265|21|1764758880|0|1.16400|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_355_731602265|21|1764753360|0|1.16480|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_359_731602265|21|1764751620|0|1.16460|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_360_731602265|21|1764749700|0|1.16420|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_377_731602265|21|1764720005|0|1.16140|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_37_731602265|21|1764952996|0|1.16520|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_383_731602265|21|1764715560|0|1.16200|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_384_731602265|21|1764714180|0|1.16240|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_385_731602265|21|1764712623|0|1.16200|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_393_731602265|21|1764708000|0|1.16100|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_395_731602265|21|1764706020|0|1.16080|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_3_731602265|21|1764960955|0|1.16380|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_403_731602265|21|1764702660|0|1.15980|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_404_731602265|21|1764702300|0|1.15940|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_406_731602265|21|1764701880|0|1.15960|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_413_731602265|21|1764700140|0|1.16040|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_415_731602265|21|1764699720|0|1.16060|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_416_731602265|21|1764698100|0|1.16020|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_417_731602265|21|1764698040|0|1.16060|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_41_731602265|21|1764952262|0|1.16500|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_421_731602265|21|1764697500|0|1.16080|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_422_731602265|21|1764697201|0|1.16120|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_424_731602265|21|1764696781|0|1.16100|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_433_731602265|21|1764696300|0|1.15980|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_444_731602265|21|1764694500|0|1.16140|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_445_731602265|21|1764694020|0|1.16180|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_448_731602265|21|1764691620|0|1.16180|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_452_731602265|21|1764690420|0|1.16160|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_453_731602265|21|1764690180|0|1.16120|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_454_731602265|21|1764689760|0|1.16160|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_456_731602265|21|1764686700|0|1.16140|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_460_731602265|21|1764684900|0|1.16120|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_461_731602265|21|1764683820|0|1.16080|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_466_731602265|21|1764678001|0|1.16040|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_471_731602265|21|1764676380|0|1.16080|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_474_731602265|21|1764675900|0|1.16080|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_478_731602265|21|1764674160|0|1.16100|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_479_731602265|21|1764673020|0|1.16140|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_47_731602265|21|1764950879|0|1.16560|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_481_731602265|21|1764671280|0|1.16120|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_483_731602265|21|1764670260|0|1.16140|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_484_731602265|21|1764669420|0|1.16100|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_485_731602265|21|1764669120|0|1.16140|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_487_731602265|21|1764667200|0|1.16120|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_491_731602265|21|1764663660|0|1.16100|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_494_731602265|21|1764655500|0|1.16100|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_498_731602265|21|1764645360|0|1.16080|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_499_731602265|21|1764644700|0|1.16040|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_4_731602265|21|1764960602|0|1.16340|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_500_731602265|21|1764642720|0|1.16080|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_502_731602265|21|1764638040|0|1.16060|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_503_731602265|21|1764633960|0|1.16100|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_510_731602265|21|1764619380|0|1.16180|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_511_731602265|21|1764618720|0|1.16220|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_515_731602265|21|1764617520|0|1.16240|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_517_731602265|21|1764614760|0|1.16260|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_518_731602265|21|1764614100|0|1.16220|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_519_731602265|21|1764613620|0|1.16260|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_524_731602265|21|1764612180|0|1.16300|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_528_731602265|21|1764611580|0|1.16280|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_529_731602265|21|1764611220|0|1.16240|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_530_731602265|21|1764610800|0|1.16280|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_535_731602265|21|1764609720|0|1.16320|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_536_731602265|21|1764609240|0|1.16360|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_539_731602265|21|1764608820|0|1.16360|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_540_731602265|21|1764608700|0|1.16400|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_541_731602265|21|1764608640|0|1.16360|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_544_731602265|21|1764607680|0|1.16360|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_545_731602265|21|1764607320|0|1.16320|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_546_731602265|21|1764607020|0|1.16360|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_549_731602265|21|1764605940|0|1.16360|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_54_731602265|21|1764948017|0|1.16480|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_550_731602265|21|1764605640|0|1.16400|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_551_731602265|21|1764605280|0|1.16360|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_552_731602265|21|1764605101|0|1.16400|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_556_731602265|21|1764604560|0|1.16420|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_557_731602265|21|1764604320|0|1.16460|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_558_731602265|21|1764603720|0|1.16420|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_560_731602265|21|1764602580|0|1.16440|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_565_731602265|21|1764601500|0|1.16480|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_577_731602265|21|1764597060|0|1.16300|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_579_731602265|21|1764595500|0|1.16280|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_57_731602265|21|1764946796|0|1.16480|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_584_731602265|21|1764593280|0|1.16240|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_586_731602265|21|1764592200|0|1.16220|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_588_731602265|21|1764591600|0|1.16240|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_589_731602265|21|1764590640|0|1.16200|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_592_731602265|21|1764587820|0|1.16200|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_593_731602265|21|1764587640|0|1.16160|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_596_731602265|21|1764586500|0|1.16160|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_597_731602265|21|1764586320|0|1.16120|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_600_731602265|21|1764585720|0|1.16120|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_605_731602265|21|1764584460|0|1.16160|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_60_731602265|21|1764944709|0|1.16480|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_611_731602265|21|1764583200|0|1.16100|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_613_731602265|21|1764582360|0|1.16080|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_622_731602265|21|1764578580|0|1.15960|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_623_731602265|21|1764578400|0|1.15920|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
Letter_624_731602265|21|1764577800|0|1.15960|0.00000|65280|1|0|0|0|0|B||10|0|8|0|0|0
Letter_628_731602265|21|1764571140|0|1.15980|0.00000|255|1|0|0|0|0|S||10|0|8|0|0|0
