MT4_OBJECT_SYNC_FORMAT_v6
UTC_REF|1764961200|6859.80000
PriceLabel_2025.04.24 00:00_0|21|1745388000|0|4920.20000|0.00000|255|1|0|0|0|0|-1148||8|0|5|0|0|0
PriceLabel_2025.04.24 00:00_1|21|1745388000|0|5170.20000|0.00000|255|1|0|0|0|0|-1474||8|0|5|0|0|0
PriceLabel_2025.04.25 00:00_0|21|1745474400|0|4470.70000|0.00000|255|1|0|0|0|0|-1256||8|0|5|0|0|0
PriceLabel_2025.04.25 00:00_1|21|1745474400|0|5070.70000|0.00000|255|1|0|0|0|0|-1239||8|0|5|0|0|0
PriceLabel_2025.04.25 00:00_2|21|1745474400|0|5220.70000|0.00000|255|1|0|0|0|0|-1036||8|0|5|0|0|0
PriceLabel_2025.04.25 00:00_3|21|1745474400|0|5595.70000|0.00000|255|1|0|0|0|0|-1345||8|0|5|0|0|0
PriceLabel_2025.04.28 00:00_0|21|1745560800|0|4573.80000|0.00000|32768|1|0|0|0|0|1867||8|0|5|0|0|0
PriceLabel_2025.04.28 00:00_1|21|1745560800|0|4923.80000|0.00000|32768|1|0|0|0|0|1168||8|0|5|0|0|0
PriceLabel_2025.04.28 00:00_2|21|1745560800|0|5273.80000|0.00000|255|1|0|0|0|0|-1220||8|0|5|0|0|0
PriceLabel_2025.04.28 00:00_3|21|1745560800|0|5673.80000|0.00000|32768|1|0|0|0|0|1258||8|0|5|0|0|0
PriceLabel_2025.04.28 00:00_4|21|1745560800|0|5723.80000|0.00000|32768|1|0|0|0|0|1387||8|0|5|0|0|0
PriceLabel_2025.04.29 00:00_0|21|1745820000|0|4972.75000|0.00000|255|1|0|0|0|0|-1846||8|0|5|0|0|0
PriceLabel_2025.04.30 00:00_0|21|1745906400|0|4674.65000|0.00000|255|1|0|0|0|0|-1070||8|0|5|0|0|0
PriceLabel_2025.04.30 00:00_1|21|1745906400|0|4724.65000|0.00000|255|1|0|0|0|0|-1440||8|0|5|0|0|0
PriceLabel_2025.04.30 00:00_2|21|1745906400|0|4774.65000|0.00000|32768|1|0|0|0|0|1129||8|0|5|0|0|0
PriceLabel_2025.04.30 00:00_3|21|1745906400|0|4874.65000|0.00000|255|1|0|0|0|0|-1265||8|0|5|0|0|0
PriceLabel_2025.04.30 00:00_4|21|1745906400|0|4924.65000|0.00000|255|1|0|0|0|0|-2775||8|0|5|0|0|0
PriceLabel_2025.04.30 00:00_5|21|1745906400|0|4974.65000|0.00000|255|1|0|0|0|0|-1076||8|0|5|0|0|0
PriceLabel_2025.04.30 00:00_6|21|1745906400|0|5024.65000|0.00000|255|1|0|0|0|0|-1667||8|0|5|0|0|0
PriceLabel_2025.04.30 00:00_7|21|1745906400|0|5254.65000|0.00000|255|1|0|0|0|0|-1146||8|0|5|0|0|0
PriceLabel_2025.05.01 00:00_0|21|1745992800|0|4924.90000|0.00000|32768|1|0|0|0|0|1032||8|0|5|0|0|0
PriceLabel_2025.05.01 00:00_1|21|1745992800|0|5224.90000|0.00000|255|1|0|0|0|0|-1475||8|0|5|0|0|0
PriceLabel_2025.05.01 00:00_2|21|1745992800|0|5274.90000|0.00000|255|1|0|0|0|0|-1092||8|0|5|0|0|0
PriceLabel_2025.05.01 00:00_3|21|1745992800|0|5674.90000|0.00000|32768|1|0|0|0|0|1304||8|0|5|0|0|0
PriceLabel_2025.05.02 00:00_0|21|1746079200|0|4675.80000|0.00000|255|1|0|0|0|0|-1227||8|0|5|0|0|0
PriceLabel_2025.05.02 00:00_1|21|1746079200|0|4775.80000|0.00000|255|1|0|0|0|0|-4085||8|0|5|0|0|0
PriceLabel_2025.05.02 00:00_10|21|1746079200|0|5775.80000|0.00000|32768|1|0|0|0|0|1214||8|0|5|0|0|0
PriceLabel_2025.05.02 00:00_2|21|1746079200|0|4850.80000|0.00000|255|1|0|0|0|0|-1472||8|0|5|0|0|0
PriceLabel_2025.05.02 00:00_3|21|1746079200|0|4875.80000|0.00000|255|1|0|0|0|0|-3056||8|0|5|0|0|0
PriceLabel_2025.05.02 00:00_4|21|1746079200|0|5050.80000|0.00000|255|1|0|0|0|0|-1649||8|0|5|0|0|0
PriceLabel_2025.05.02 00:00_5|21|1746079200|0|5075.80000|0.00000|255|1|0|0|0|0|-2303||8|0|5|0|0|0
PriceLabel_2025.05.02 00:00_6|21|1746079200|0|5125.80000|0.00000|255|1|0|0|0|0|-1859||8|0|5|0|0|0
PriceLabel_2025.05.02 00:00_7|21|1746079200|0|5175.80000|0.00000|255|1|0|0|0|0|-1054||8|0|5|0|0|0
PriceLabel_2025.05.02 00:00_8|21|1746079200|0|5275.80000|0.00000|255|1|0|0|0|0|-1399||8|0|5|0|0|0
PriceLabel_2025.05.02 00:00_9|21|1746079200|0|5375.80000|0.00000|255|1|0|0|0|0|-1395||8|0|5|0|0|0
PriceLabel_2025.05.05 00:00_0|21|1746165600|0|4575.85000|0.00000|255|1|0|0|0|0|-4139||8|0|5|0|0|0
PriceLabel_2025.05.05 00:00_1|21|1746165600|0|4675.85000|0.00000|255|1|0|0|0|0|-3484||8|0|5|0|0|0
PriceLabel_2025.05.05 00:00_10|21|1746165600|0|5375.85000|0.00000|255|1|0|0|0|0|-1471||8|0|5|0|0|0
PriceLabel_2025.05.05 00:00_11|21|1746165600|0|5475.85000|0.00000|255|1|0|0|0|0|-1082||8|0|5|0|0|0
PriceLabel_2025.05.05 00:00_12|21|1746165600|0|5625.85000|0.00000|255|1|0|0|0|0|-1115||8|0|5|0|0|0
PriceLabel_2025.05.05 00:00_13|21|1746165600|0|5825.85000|0.00000|32768|1|0|0|0|0|1527||8|0|5|0|0|0
PriceLabel_2025.05.05 00:00_2|21|1746165600|0|4775.85000|0.00000|255|1|0|0|0|0|-2617||8|0|5|0|0|0
PriceLabel_2025.05.05 00:00_3|21|1746165600|0|4925.85000|0.00000|255|1|0|0|0|0|-1248||8|0|5|0|0|0
PriceLabel_2025.05.05 00:00_4|21|1746165600|0|4975.85000|0.00000|255|1|0|0|0|0|-1071||8|0|5|0|0|0
PriceLabel_2025.05.05 00:00_5|21|1746165600|0|5075.85000|0.00000|255|1|0|0|0|0|-1907||8|0|5|0|0|0
PriceLabel_2025.05.05 00:00_6|21|1746165600|0|5125.85000|0.00000|255|1|0|0|0|0|-1108||8|0|5|0|0|0
PriceLabel_2025.05.05 00:00_7|21|1746165600|0|5175.85000|0.00000|255|1|0|0|0|0|-1217||8|0|5|0|0|0
PriceLabel_2025.05.05 00:00_8|21|1746165600|0|5225.85000|0.00000|255|1|0|0|0|0|-3645||8|0|5|0|0|0
PriceLabel_2025.05.05 00:00_9|21|1746165600|0|5275.85000|0.00000|255|1|0|0|0|0|-1678||8|0|5|0|0|0
PriceLabel_2025.05.06 00:00_0|21|1746424800|0|5427.55000|0.00000|255|1|0|0|0|0|-1741||8|0|5|0|0|0
PriceLabel_2025.05.06 00:00_1|21|1746424800|0|6227.55000|0.00000|32768|1|0|0|0|0|1336||8|0|5|0|0|0
PriceLabel_2025.05.06 00:00_2|21|1746424800|0|6427.55000|0.00000|255|1|0|0|0|0|-2857||8|0|5|0|0|0
PriceLabel_2025.05.06 00:00_3|21|1746424800|0|6477.55000|0.00000|255|1|0|0|0|0|-1352||8|0|5|0|0|0
PriceLabel_2025.05.06 00:00_4|21|1746424800|0|6527.55000|0.00000|255|1|0|0|0|0|-1478||8|0|5|0|0|0
PriceLabel_2025.05.07 00:00_0|21|1746511200|0|4779.55000|0.00000|255|1|0|0|0|0|-1002||8|0|5|0|0|0
PriceLabel_2025.05.07 00:00_1|21|1746511200|0|5329.55000|0.00000|255|1|0|0|0|0|-1223||8|0|5|0|0|0
PriceLabel_2025.05.07 00:00_2|21|1746511200|0|6479.55000|0.00000|255|1|0|0|0|0|-1352||8|0|5|0|0|0
PriceLabel_2025.05.07 00:00_3|21|1746511200|0|6529.55000|0.00000|255|1|0|0|0|0|-1479||8|0|5|0|0|0
PriceLabel_2025.05.08 00:00_0|21|1746597600|0|4680.60000|0.00000|255|1|0|0|0|0|-1683||8|0|5|0|0|0
PriceLabel_2025.05.08 00:00_1|21|1746597600|0|4980.60000|0.00000|255|1|0|0|0|0|-1113||8|0|5|0|0|0
PriceLabel_2025.05.08 00:00_2|21|1746597600|0|5730.60000|0.00000|255|1|0|0|0|0|-5541||8|0|5|0|0|0
PriceLabel_2025.05.08 00:00_32|21|1746597600|0|6430.60000|0.00000|32768|1|0|0|0|0|2219||8|0|5|0|0|0
PriceLabel_2025.05.08 00:00_33|21|1746597600|0|6455.60000|0.00000|255|1|0|0|0|0|-1469||8|0|5|0|0|0
PriceLabel_2025.05.08 00:00_34|21|1746597600|0|6480.60000|0.00000|255|1|0|0|0|0|-6843||8|0|5|0|0|0
PriceLabel_2025.05.08 00:00_35|21|1746597600|0|-19.40000|0.00000|255|1|0|0|0|0|-1195||8|0|5|0|0|0
PriceLabel_2025.05.08 00:00_36|21|1746597600|0|-19.40000|0.00000|255|1|0|0|0|0|-8042||8|0|5|0|0|0
PriceLabel_2025.05.08 00:00_37|21|1746597600|0|-19.40000|0.00000|255|1|0|0|0|0|-1056||8|0|5|0|0|0
PriceLabel_2025.05.08 00:00_38|21|1746597600|0|-19.40000|0.00000|255|1|0|0|0|0|-2680||8|0|5|0|0|0
PriceLabel_2025.05.08 00:00_39|21|1746597600|0|-19.40000|0.00000|255|1|0|0|0|0|-1152||8|0|5|0|0|0
PriceLabel_2025.05.08 00:00_40|21|1746597600|0|-19.40000|0.00000|255|1|0|0|0|0|-4059||8|0|5|0|0|0
PriceLabel_2025.05.08 00:00_41|21|1746597600|0|-19.40000|0.00000|255|1|0|0|0|0|-3505||8|0|5|0|0|0
PriceLabel_2025.05.08 00:00_42|21|1746597600|0|-19.40000|0.00000|255|1|0|0|0|0|-2749||8|0|5|0|0|0
PriceLabel_2025.05.08 00:00_43|21|1746597600|0|-19.40000|0.00000|255|1|0|0|0|0|-2857||8|0|5|0|0|0
PriceLabel_2025.05.08 00:00_44|21|1746597600|0|-19.40000|0.00000|255|1|0|0|0|0|-1352||8|0|5|0|0|0
PriceLabel_2025.05.09 00:00_0|21|1746684000|0|4829.10000|0.00000|255|1|0|0|0|0|-1118||8|0|5|0|0|0
PriceLabel_2025.05.09 00:00_1|21|1746684000|0|4929.10000|0.00000|32768|1|0|0|0|0|1413||8|0|5|0|0|0
PriceLabel_2025.05.09 00:00_19|21|1746684000|0|5884.10000|0.00000|32768|1|0|0|0|0|1144||8|0|5|0|0|0
PriceLabel_2025.05.09 00:00_2|21|1746684000|0|4979.10000|0.00000|255|1|0|0|0|0|-1459||8|0|5|0|0|0
PriceLabel_2025.05.09 00:00_3|21|1746684000|0|5129.10000|0.00000|32768|1|0|0|0|0|1323||8|0|5|0|0|0
PriceLabel_2025.05.09 00:00_32|21|1746684000|0|6054.10000|0.00000|32768|1|0|0|0|0|1396||8|0|5|0|0|0
PriceLabel_2025.05.09 00:00_38|21|1746684000|0|6529.10000|0.00000|255|1|0|0|0|0|-6561||8|0|5|0|0|0
PriceLabel_2025.05.09 00:00_39|21|1746684000|0|-20.90000|0.00000|255|1|0|0|0|0|-1074||8|0|5|0|0|0
PriceLabel_2025.05.09 00:00_4|21|1746684000|0|5229.10000|0.00000|32768|1|0|0|0|0|3841||8|0|5|0|0|0
PriceLabel_2025.05.09 00:00_40|21|1746684000|0|-20.90000|0.00000|255|1|0|0|0|0|-4252||8|0|5|0|0|0
PriceLabel_2025.05.09 00:00_41|21|1746684000|0|-20.90000|0.00000|255|1|0|0|0|0|-1181||8|0|5|0|0|0
PriceLabel_2025.05.09 00:00_42|21|1746684000|0|-20.90000|0.00000|255|1|0|0|0|0|-4065||8|0|5|0|0|0
PriceLabel_2025.05.09 00:00_43|21|1746684000|0|-20.90000|0.00000|255|1|0|0|0|0|-3505||8|0|5|0|0|0
PriceLabel_2025.05.09 00:00_44|21|1746684000|0|-20.90000|0.00000|255|1|0|0|0|0|-2749||8|0|5|0|0|0
PriceLabel_2025.05.09 00:00_45|21|1746684000|0|-20.90000|0.00000|255|1|0|0|0|0|-2857||8|0|5|0|0|0
PriceLabel_2025.05.09 00:00_46|21|1746684000|0|-20.90000|0.00000|255|1|0|0|0|0|-1352||8|0|5|0|0|0
PriceLabel_2025.05.09 00:00_47|21|1746684000|0|-20.90000|0.00000|255|1|0|0|0|0|-1479||8|0|5|0|0|0
PriceLabel_2025.05.09 00:00_5|21|1746684000|0|5379.10000|0.00000|255|1|0|0|0|0|-2209||8|0|5|0|0|0
PriceLabel_2025.05.09 00:00_6|21|1746684000|0|5429.10000|0.00000|255|1|0|0|0|0|-1676||8|0|5|0|0|0
PriceLabel_2025.05.09 00:00_7|21|1746684000|0|5479.10000|0.00000|255|1|0|0|0|0|-1746||8|0|5|0|0|0
PriceLabel_2025.05.12 00:00_0|21|1746770400|0|4380.90000|0.00000|255|1|0|0|0|0|-2129||8|0|5|0|0|0
PriceLabel_2025.05.12 00:00_1|21|1746770400|0|4580.90000|0.00000|255|1|0|0|0|0|-1853||8|0|5|0|0|0
PriceLabel_2025.05.12 00:00_2|21|1746770400|0|4605.90000|0.00000|255|1|0|0|0|0|-4376||8|0|5|0|0|0
PriceLabel_2025.05.12 00:00_3|21|1746770400|0|4630.90000|0.00000|255|1|0|0|0|0|-7639||8|0|5|0|0|0
PriceLabel_2025.05.12 00:00_4|21|1746770400|0|4680.90000|0.00000|255|1|0|0|0|0|-1130||8|0|5|0|0|0
PriceLabel_2025.05.12 00:00_5|21|1746770400|0|5230.90000|0.00000|32768|1|0|0|0|0|1065||8|0|5|0|0|0
PriceLabel_2025.05.12 00:00_6|21|1746770400|0|6080.90000|0.00000|32768|1|0|0|0|0|1397||8|0|5|0|0|0
PriceLabel_2025.05.13 00:00_0|21|1747029600|0|4679.40000|0.00000|255|1|0|0|0|0|-1008||8|0|5|0|0|0
PriceLabel_2025.05.13 00:00_1|21|1747029600|0|4729.40000|0.00000|255|1|0|0|0|0|-1727||8|0|5|0|0|0
PriceLabel_2025.05.13 00:00_10|21|1747029600|0|5954.40000|0.00000|32768|1|0|0|0|0|1380||8|0|5|0|0|0
PriceLabel_2025.05.13 00:00_11|21|1747029600|0|6054.40000|0.00000|255|1|0|0|0|0|-1103||8|0|5|0|0|0
PriceLabel_2025.05.13 00:00_2|21|1747029600|0|4879.40000|0.00000|255|1|0|0|0|0|-1141||8|0|5|0|0|0
PriceLabel_2025.05.13 00:00_3|21|1747029600|0|5204.40000|0.00000|255|1|0|0|0|0|-1082||8|0|5|0|0|0
PriceLabel_2025.05.13 00:00_4|21|1747029600|0|5429.40000|0.00000|32768|1|0|0|0|0|1769||8|0|5|0|0|0
PriceLabel_2025.05.13 00:00_5|21|1747029600|0|5449.40000|0.00000|255|1|0|0|0|0|-1003||8|0|5|0|0|0
PriceLabel_2025.05.13 00:00_6|21|1747029600|0|5479.40000|0.00000|255|1|0|0|0|0|-1628||8|0|5|0|0|0
PriceLabel_2025.05.13 00:00_7|21|1747029600|0|5679.40000|0.00000|255|1|0|0|0|0|-4152||8|0|5|0|0|0
PriceLabel_2025.05.13 00:00_8|21|1747029600|0|5729.40000|0.00000|255|1|0|0|0|0|-1777||8|0|5|0|0|0
PriceLabel_2025.05.13 00:00_9|21|1747029600|0|5804.40000|0.00000|255|1|0|0|0|0|-3151||8|0|5|0|0|0
PriceLabel_2025.05.14 00:00_0|21|1747116000|0|4579.50000|0.00000|255|1|0|0|0|0|-5455||8|0|5|0|0|0
PriceLabel_2025.05.14 00:00_1|21|1747116000|0|4819.50000|0.00000|255|1|0|0|0|0|-1312||8|0|5|0|0|0
PriceLabel_2025.05.14 00:00_10|21|1747116000|0|5879.50000|0.00000|255|1|0|0|0|0|-1070||8|0|5|0|0|0
PriceLabel_2025.05.14 00:00_11|21|1747116000|0|5929.50000|0.00000|32768|1|0|0|0|0|1159||8|0|5|0|0|0
PriceLabel_2025.05.14 00:00_2|21|1747116000|0|4829.50000|0.00000|255|1|0|0|0|0|-20802||8|0|5|0|0|0
PriceLabel_2025.05.14 00:00_3|21|1747116000|0|5079.50000|0.00000|255|1|0|0|0|0|-1452||8|0|5|0|0|0
PriceLabel_2025.05.14 00:00_4|21|1747116000|0|5154.50000|0.00000|255|1|0|0|0|0|-5403||8|0|5|0|0|0
PriceLabel_2025.05.14 00:00_5|21|1747116000|0|5579.50000|0.00000|255|1|0|0|0|0|-2313||8|0|5|0|0|0
PriceLabel_2025.05.14 00:00_6|21|1747116000|0|5729.50000|0.00000|255|1|0|0|0|0|-1648||8|0|5|0|0|0
PriceLabel_2025.05.14 00:00_7|21|1747116000|0|5779.50000|0.00000|255|1|0|0|0|0|-2112||8|0|5|0|0|0
PriceLabel_2025.05.14 00:00_8|21|1747116000|0|5799.50000|0.00000|255|1|0|0|0|0|-1371||8|0|5|0|0|0
PriceLabel_2025.05.14 00:00_9|21|1747116000|0|5829.50000|0.00000|255|1|0|0|0|0|-1297||8|0|5|0|0|0
PriceLabel_2025.05.15 00:00_0|21|1747202400|0|4805.10000|0.00000|255|1|0|0|0|0|-23950||8|0|5|0|0|0
PriceLabel_2025.05.15 00:00_1|21|1747202400|0|4830.10000|0.00000|255|1|0|0|0|0|-42491||8|0|5|0|0|0
PriceLabel_2025.05.15 00:00_10|21|1747202400|0|6380.10000|0.00000|32768|1|0|0|0|0|6221||8|0|5|0|0|0
PriceLabel_2025.05.15 00:00_2|21|1747202400|0|4840.10000|0.00000|255|1|0|0|0|0|-5277||8|0|5|0|0|0
PriceLabel_2025.05.15 00:00_3|21|1747202400|0|4880.10000|0.00000|255|1|0|0|0|0|-20000||8|0|5|0|0|0
PriceLabel_2025.05.15 00:00_4|21|1747202400|0|5730.10000|0.00000|255|1|0|0|0|0|-2012||8|0|5|0|0|0
PriceLabel_2025.05.15 00:00_5|21|1747202400|0|5780.10000|0.00000|255|1|0|0|0|0|-2113||8|0|5|0|0|0
PriceLabel_2025.05.15 00:00_6|21|1747202400|0|5800.10000|0.00000|255|1|0|0|0|0|-1296||8|0|5|0|0|0
PriceLabel_2025.05.15 00:00_7|21|1747202400|0|5805.10000|0.00000|255|1|0|0|0|0|-1054||8|0|5|0|0|0
PriceLabel_2025.05.15 00:00_8|21|1747202400|0|5830.10000|0.00000|255|1|0|0|0|0|-1349||8|0|5|0|0|0
PriceLabel_2025.05.15 00:00_9|21|1747202400|0|5870.10000|0.00000|255|1|0|0|0|0|-1024||8|0|5|0|0|0
PriceLabel_2025.05.16 00:00_0|21|1747288800|0|5228.65000|0.00000|255|1|0|0|0|0|-5039||8|0|5|0|0|0
PriceLabel_2025.05.16 00:00_1|21|1747288800|0|5693.65000|0.00000|255|1|0|0|0|0|-1267||8|0|5|0|0|0
PriceLabel_2025.05.16 00:00_2|21|1747288800|0|5803.65000|0.00000|255|1|0|0|0|0|-1050||8|0|5|0|0|0
PriceLabel_2025.05.16 00:00_3|21|1747288800|0|5828.65000|0.00000|255|1|0|0|0|0|-2207||8|0|5|0|0|0
PriceLabel_2025.05.16 00:00_4|21|1747288800|0|5878.65000|0.00000|255|1|0|0|0|0|-1277||8|0|5|0|0|0
PriceLabel_2025.05.16 00:00_5|21|1747288800|0|5898.65000|0.00000|255|1|0|0|0|0|-2013||8|0|5|0|0|0
PriceLabel_2025.05.16 00:00_6|21|1747288800|0|6138.65000|0.00000|32768|1|0|0|0|0|1446||8|0|5|0|0|0
PriceLabel_2025.05.16 00:00_7|21|1747288800|0|6178.65000|0.00000|32768|1|0|0|0|0|3920||8|0|5|0|0|0
PriceLabel_2025.05.16 00:00_8|21|1747288800|0|6203.65000|0.00000|32768|1|0|0|0|0|1729||8|0|5|0|0|0
PriceLabel_2025.05.16 00:00_9|21|1747288800|0|6278.65000|0.00000|32768|1|0|0|0|0|6452||8|0|5|0|0|0
PriceLabel_2025.05.19 00:00_0|21|1747375200|0|4980.05000|0.00000|255|1|0|0|0|0|-1003||8|0|5|0|0|0
PriceLabel_2025.05.19 00:00_1|21|1747375200|0|5480.05000|0.00000|255|1|0|0|0|0|-4546||8|0|5|0|0|0
PriceLabel_2025.05.19 00:00_2|21|1747375200|0|5680.05000|0.00000|255|1|0|0|0|0|-1006||8|0|5|0|0|0
PriceLabel_2025.05.19 00:00_3|21|1747375200|0|5980.05000|0.00000|255|1|0|0|0|0|-1195||8|0|5|0|0|0
PriceLabel_2025.05.19 00:00_4|21|1747375200|0|6080.05000|0.00000|32768|1|0|0|0|0|2082||8|0|5|0|0|0
PriceLabel_2025.05.20 00:00_0|21|1747634400|0|5179.85000|0.00000|32768|1|0|0|0|0|1444||8|0|5|0|0|0
PriceLabel_2025.05.20 00:00_1|21|1747634400|0|5579.85000|0.00000|255|1|0|0|0|0|-1008||8|0|5|0|0|0
PriceLabel_2025.05.20 00:00_2|21|1747634400|0|5779.85000|0.00000|255|1|0|0|0|0|-1024||8|0|5|0|0|0
PriceLabel_2025.05.21 00:00_0|21|1747720800|0|4780.75000|0.00000|255|1|0|0|0|0|-1156||8|0|5|0|0|0
PriceLabel_2025.05.21 00:00_1|21|1747720800|0|6080.75000|0.00000|255|1|0|0|0|0|-2208||8|0|5|0|0|0
PriceLabel_2025.05.22 00:00_0|21|1747807200|0|4782.20000|0.00000|255|1|0|0|0|0|-2667||8|0|5|0|0|0
PriceLabel_2025.05.22 00:00_1|21|1747807200|0|5182.20000|0.00000|255|1|0|0|0|0|-2243||8|0|5|0|0|0
PriceLabel_2025.05.22 00:00_2|21|1747807200|0|5582.20000|0.00000|255|1|0|0|0|0|-1147||8|0|5|0|0|0
PriceLabel_2025.05.22 00:00_3|21|1747807200|0|5682.20000|0.00000|255|1|0|0|0|0|-1120||8|0|5|0|0|0
PriceLabel_2025.05.22 00:00_4|21|1747807200|0|5732.20000|0.00000|255|1|0|0|0|0|-1126||8|0|5|0|0|0
PriceLabel_2025.05.22 00:00_5|21|1747807200|0|5882.20000|0.00000|255|1|0|0|0|0|-1310||8|0|5|0|0|0
PriceLabel_2025.05.22 00:00_6|21|1747807200|0|5907.20000|0.00000|32768|1|0|0|0|0|1259||8|0|5|0|0|0
PriceLabel_2025.05.22 00:00_7|21|1747807200|0|6082.20000|0.00000|255|1|0|0|0|0|-2753||8|0|5|0|0|0
PriceLabel_2025.05.22 00:00_8|21|1747807200|0|6282.20000|0.00000|255|1|0|0|0|0|-1212||8|0|5|0|0|0
PriceLabel_2025.05.22 00:00_9|21|1747807200|0|6382.20000|0.00000|32768|1|0|0|0|0|1111||8|0|5|0|0|0
PriceLabel_2025.05.23 00:00_0|21|1747893600|0|5732.25000|0.00000|255|1|0|0|0|0|-1678||8|0|5|0|0|0
PriceLabel_2025.05.26 00:00_0|21|1747980000|0|5732.25000|0.00000|255|1|0|0|0|0|-1678||8|0|5|0|0|0
PriceLabel_2025.05.27 00:00_0|21|1748239200|0|5984.60000|0.00000|32768|1|0|0|0|0|1457||8|0|5|0|0|0
PriceLabel_2025.05.28 00:00_0|21|1748325600|0|4785.40000|0.00000|32768|1|0|0|0|0|2284||8|0|5|0|0|0
PriceLabel_2025.05.28 00:00_1|21|1748325600|0|4985.40000|0.00000|255|1|0|0|0|0|-1001||8|0|5|0|0|0
PriceLabel_2025.05.28 00:00_2|21|1748325600|0|5185.40000|0.00000|255|1|0|0|0|0|-1179||8|0|5|0|0|0
PriceLabel_2025.05.28 00:00_3|21|1748325600|0|5585.40000|0.00000|32768|1|0|0|0|0|1739||8|0|5|0|0|0
PriceLabel_2025.05.28 00:00_4|21|1748325600|0|5685.40000|0.00000|32768|1|0|0|0|0|1775||8|0|5|0|0|0
PriceLabel_2025.05.28 00:00_5|21|1748325600|0|5735.40000|0.00000|32768|1|0|0|0|0|2436||8|0|5|0|0|0
PriceLabel_2025.05.28 00:00_6|21|1748325600|0|5785.40000|0.00000|255|1|0|0|0|0|-1294||8|0|5|0|0|0
PriceLabel_2025.05.28 00:00_7|21|1748325600|0|6085.40000|0.00000|32768|1|0|0|0|0|2264||8|0|5|0|0|0
PriceLabel_2025.05.28 00:00_8|21|1748325600|0|6385.40000|0.00000|32768|1|0|0|0|0|1019||8|0|5|0|0|0
PriceLabel_2025.05.28 00:00_9|21|1748325600|0|6460.40000|0.00000|32768|1|0|0|0|0|1800||8|0|5|0|0|0
PriceLabel_2025.05.29 00:00_0|21|1748412000|0|5186.30000|0.00000|32768|1|0|0|0|0|3005||8|0|5|0|0|0
PriceLabel_2025.05.29 00:00_1|21|1748412000|0|5786.30000|0.00000|255|1|0|0|0|0|-1045||8|0|5|0|0|0
PriceLabel_2025.05.30 00:00_0|21|1748498400|0|5737.85000|0.00000|32768|1|0|0|0|0|1105||8|0|5|0|0|0
PriceLabel_2025.05.30 00:00_1|21|1748498400|0|5987.85000|0.00000|255|1|0|0|0|0|-1008||8|0|5|0|0|0
PriceLabel_2025.06.02 00:00_0|21|1748584800|0|5490.45000|0.00000|32768|1|0|0|0|0|1787||8|0|5|0|0|0
PriceLabel_2025.06.02 00:00_1|21|1748584800|0|5590.45000|0.00000|255|1|0|0|0|0|-2611||8|0|5|0|0|0
PriceLabel_2025.06.02 00:00_2|21|1748584800|0|5690.45000|0.00000|255|1|0|0|0|0|-1010||8|0|5|0|0|0
PriceLabel_2025.06.04 00:00_0|21|1748930400|0|4989.50000|0.00000|255|1|0|0|0|0|-2559||8|0|5|0|0|0
PriceLabel_2025.06.04 00:00_1|21|1748930400|0|5089.50000|0.00000|255|1|0|0|0|0|-1791||8|0|5|0|0|0
PriceLabel_2025.06.04 00:00_2|21|1748930400|0|6089.50000|0.00000|255|1|0|0|0|0|-1900||8|0|5|0|0|0
