MT4_OBJECT_SYNC_FORMAT_v6
UTC_REF|1765807200|6855.60000
TrendLine_25|2|1765800000|1765958400|2915.00000|2915.00000|3937500|2|1|0|0|0|||0|0
TrendLine_26|2|1765800000|1765972800|3015.00000|3015.00000|3937500|2|1|0|0|0|||0|0
TrendLine_27|2|1765800000|1765987200|3065.00000|3065.00000|3937500|2|1|0|0|0|||0|0
TrendLine_28|2|1765800000|1765929600|3115.00000|3115.00000|3937500|2|1|0|0|0|||0|0
TrendLine_29|2|1765800000|1765915200|3165.00000|3165.00000|3937500|2|1|0|0|0|||0|0
TrendLine_3|2|1765800000|1765987200|1665.00000|1665.00000|3937500|2|1|0|0|0|||0|0
TrendLine_30|2|1765800000|1765915200|3265.00000|3265.00000|3937500|2|1|0|0|0|||0|0
TrendLine_31|2|1765800000|1765872000|3315.00000|3315.00000|3937500|2|1|0|0|0|||0|0
TrendLine_32|2|1765800000|1765886400|3365.00000|3365.00000|3937500|2|1|0|0|0|||0|0
TrendLine_33|2|1765800000|1766116800|3465.00000|3465.00000|3937500|2|1|0|0|0|||0|0
TrendLine_34|2|1765800000|1765929600|3515.00000|3515.00000|3937500|2|1|0|0|0|||0|0
TrendLine_35|2|1765800000|1765929600|3615.00000|3615.00000|3937500|2|1|0|0|0|||0|0
TrendLine_36|2|1765800000|1765972800|3665.00000|3665.00000|3937500|2|1|0|0|0|||0|0
TrendLine_37|2|1765800000|1765987200|3765.00000|3765.00000|3937500|2|1|0|0|0|||0|0
TrendLine_38|2|1765800000|1765900800|3815.00000|3815.00000|3937500|2|1|0|0|0|||0|0
TrendLine_39|2|1765800000|1765929600|3865.00000|3865.00000|3937500|2|1|0|0|0|||0|0
TrendLine_4|2|1765800000|1766102400|1715.00000|1715.00000|3937500|2|1|0|0|0|||0|0
TrendLine_40|2|1765800000|1765886400|3915.00000|3915.00000|3937500|2|1|0|0|0|||0|0
TrendLine_41|2|1765800000|1765886400|3965.00000|3965.00000|3937500|2|1|0|0|0|||0|0
TrendLine_42|2|1765800000|1766275200|4015.00000|4015.00000|3937500|2|1|0|0|0|||0|0
TrendLine_43|2|1765800000|1765886400|4165.00000|4165.00000|3937500|2|1|0|0|0|||0|0
TrendLine_44|2|1765800000|1766030400|4215.00000|4215.00000|3937500|2|1|0|0|0|||0|0
TrendLine_45|2|1765800000|1765958400|4265.00000|4265.00000|3937500|2|1|0|0|0|||0|0
TrendLine_46|2|1765800000|1765900800|4365.00000|4365.00000|3937500|2|1|0|0|0|||0|0
TrendLine_47|2|1765800000|1765958400|4465.00000|4465.00000|3937500|2|1|0|0|0|||0|0
TrendLine_48|2|1765800000|1766044800|4515.00000|4515.00000|3937500|2|1|0|0|0|||0|0
TrendLine_49|2|1765800000|1767254400|4565.00000|4565.00000|3937500|2|1|0|0|0|||0|0
TrendLine_5|2|1765800000|1765987200|1765.00000|1765.00000|3937500|2|1|0|0|0|||0|0
TrendLine_50|2|1765800000|1765944000|4665.00000|4665.00000|3937500|2|1|0|0|0|||0|0
TrendLine_51|2|1765800000|1765972800|4715.00000|4715.00000|3937500|2|1|0|0|0|||0|0
TrendLine_52|2|1765800000|1766059200|4765.00000|4765.00000|3937500|2|1|0|0|0|||0|0
TrendLine_53|2|1765800000|1765872000|4815.00000|4815.00000|3937500|2|1|0|0|0|||0|0
TrendLine_54|2|1765800000|1766160000|4865.00000|4865.00000|3937500|2|1|0|0|0|||0|0
TrendLine_55|2|1765800000|1766016000|4915.00000|4915.00000|3937500|2|1|0|0|0|||0|0
TrendLine_56|2|1765800000|1765872000|4965.00000|4965.00000|3937500|2|1|0|0|0|||0|0
TrendLine_57|2|1765800000|1766318400|5015.00000|5015.00000|3937500|2|1|0|0|0|||0|0
TrendLine_58|2|1765800000|1768680000|5065.00000|5065.00000|3937500|2|1|0|0|0|||0|0
TrendLine_59|2|1765800000|1765915200|5115.00000|5115.00000|3937500|2|1|0|0|0|||0|0
TrendLine_6|2|1765800000|1765972800|1815.00000|1815.00000|3937500|2|1|0|0|0|||0|0
TrendLine_60|2|1765800000|1766016000|5165.00000|5165.00000|3937500|2|1|0|0|0|||0|0
TrendLine_61|2|1765800000|1766318400|5215.00000|5215.00000|3937500|2|1|0|0|0|||0|0
TrendLine_62|2|1765800000|1765915200|5265.00000|5265.00000|3937500|2|1|0|0|0|||0|0
TrendLine_63|2|1765800000|1766016000|5315.00000|5315.00000|3937500|2|1|0|0|0|||0|0
TrendLine_64|2|1765800000|1765958400|5365.00000|5365.00000|3937500|2|1|0|0|0|||0|0
TrendLine_65|2|1765800000|1766174400|5415.00000|5415.00000|3937500|2|1|0|0|0|||0|0
TrendLine_66|2|1765800000|1765915200|5465.00000|5465.00000|3937500|2|1|0|0|0|||0|0
TrendLine_67|2|1765800000|1766491200|5515.00000|5515.00000|3937500|2|1|0|0|0|||0|0
TrendLine_68|2|1765800000|1767340800|5565.00000|5565.00000|3937500|2|1|0|0|0|||0|0
TrendLine_69|2|1765800000|1765944000|5615.00000|5615.00000|3937500|2|1|0|0|0|||0|0
TrendLine_7|2|1765800000|1765944000|1865.00000|1865.00000|3937500|2|1|0|0|0|||0|0
TrendLine_70|2|1765800000|1765958400|5665.00000|5665.00000|3937500|2|1|0|0|0|||0|0
TrendLine_71|2|1765800000|1765987200|5715.00000|5715.00000|3937500|2|1|0|0|0|||0|0
TrendLine_72|2|1765800000|1766246400|5765.00000|5765.00000|3937500|2|1|0|0|0|||0|0
TrendLine_73|2|1765800000|1766160000|5815.00000|5815.00000|3937500|2|1|0|0|0|||0|0
TrendLine_74|2|1765800000|1765944000|5865.00000|5865.00000|3937500|2|1|0|0|0|||0|0
TrendLine_75|2|1765800000|1766016000|5915.00000|5915.00000|3937500|2|1|0|0|0|||0|0
TrendLine_76|2|1765800000|1765958400|5965.00000|5965.00000|3937500|2|1|0|0|0|||0|0
TrendLine_77|2|1765800000|1766678400|6015.00000|6015.00000|3937500|2|1|0|0|0|||0|0
TrendLine_78|2|1765800000|1765900800|6035.00000|6035.00000|3937500|2|1|0|0|0|||0|0
TrendLine_79|2|1765800000|1766116800|6065.00000|6065.00000|3937500|2|1|0|0|0|||0|0
TrendLine_8|2|1765800000|1765929600|1915.00000|1915.00000|3937500|2|1|0|0|0|||0|0
TrendLine_80|2|1765800000|1765886400|6085.00000|6085.00000|3937500|2|1|0|0|0|||0|0
TrendLine_81|2|1765800000|1766448000|6115.00000|6115.00000|3937500|2|1|0|0|0|||0|0
TrendLine_82|2|1765800000|1766073600|6165.00000|6165.00000|3937500|2|1|0|0|0|||0|0
TrendLine_83|2|1765800000|1766707200|6215.00000|6215.00000|3937500|2|1|0|0|0|||0|0
TrendLine_84|2|1765800000|1765872000|6245.00000|6245.00000|3937500|2|1|0|0|0|||0|0
TrendLine_85|2|1765800000|1766318400|6265.00000|6265.00000|3937500|2|1|0|0|0|||0|0
TrendLine_86|2|1765800000|1765886400|6275.00000|6275.00000|3937500|2|1|0|0|0|||0|0
TrendLine_87|2|1765800000|1765958400|6285.00000|6285.00000|3937500|2|1|0|0|0|||0|0
TrendLine_88|2|1765800000|1766260800|6295.00000|6295.00000|3937500|2|1|0|0|0|||0|0
TrendLine_89|2|1765800000|1766664000|6315.00000|6315.00000|3937500|2|1|0|0|0|||0|0
TrendLine_9|2|1765800000|1766131200|1965.00000|1965.00000|3937500|2|1|0|0|0|||0|0
TrendLine_90|2|1765800000|1766044800|6325.00000|6325.00000|3937500|2|1|0|0|0|||0|0
TrendLine_91|2|1765800000|1766260800|6335.00000|6335.00000|3937500|2|1|0|0|0|||0|0
TrendLine_92|2|1765800000|1766001600|6355.00000|6355.00000|3937500|2|1|0|0|0|||0|0
TrendLine_93|2|1765800000|1766016000|6365.00000|6365.00000|3937500|2|1|0|0|0|||0|0
TrendLine_94|2|1765800000|1766016000|6375.00000|6375.00000|3937500|2|1|0|0|0|||0|0
TrendLine_95|2|1765800000|1765886400|6385.00000|6385.00000|3937500|2|1|0|0|0|||0|0
TrendLine_96|2|1765800000|1765900800|6395.00000|6395.00000|3937500|2|1|0|0|0|||0|0
TrendLine_97|2|1765800000|1765972800|6405.00000|6405.00000|3937500|2|1|0|0|0|||0|0
TrendLine_98|2|1765800000|1766448000|6415.00000|6415.00000|3937500|2|1|0|0|0|||0|0
TrendLine_99|2|1765800000|1766059200|6425.00000|6425.00000|3937500|2|1|0|0|0|||0|0
Vertical Line 10187|0|1766174400|0|0.00000|0.00000|8421504|1|2|0|0|0|||0|0
VolumeText_0|21|1766937600|0|1515.10000|0.00000|3937500|1|0|0|0|0|68777||7|0|1|0|0|0
VolumeText_1|21|1766246400|0|1565.10000|0.00000|3937500|1|0|0|0|0|16977||7|0|1|0|0|0
VolumeText_10|21|1766289600|0|2015.10000|0.00000|3937500|1|0|0|0|0|20363||7|0|1|0|0|0
VolumeText_100|21|1766260800|0|6435.10000|0.00000|3937500|1|0|0|0|0|18044||7|0|1|0|0|0
VolumeText_101|21|1766203200|0|6445.10000|0.00000|3937500|1|0|0|0|0|13446||7|0|1|0|0|0
VolumeText_102|21|1766692800|0|6465.10000|0.00000|3937500|1|0|0|0|0|50174||7|0|1|0|0|0
VolumeText_103|21|1766476800|0|6475.10000|0.00000|3937500|1|0|0|0|0|34747||7|0|1|0|0|0
VolumeText_104|21|1766476800|0|6485.10000|0.00000|3937500|1|0|0|0|0|33823||7|0|1|0|0|0
VolumeText_105|21|1766318400|0|6495.10000|0.00000|3937500|1|0|0|0|0|22939||7|0|1|0|0|0
VolumeText_106|21|1766476800|0|6505.10000|0.00000|3937500|1|0|0|0|0|33854||7|0|1|0|0|0
VolumeText_107|21|1766995200|0|6515.10000|0.00000|3937500|1|0|0|0|0|73110||7|0|1|0|0|0
VolumeText_108|21|1766246400|0|6525.10000|0.00000|3937500|1|0|0|0|0|16750||7|0|1|0|0|0
VolumeText_109|21|1766145600|0|6535.10000|0.00000|3937500|1|0|0|0|0|10039||7|0|1|0|0|0
VolumeText_11|21|1766131200|0|2065.10000|0.00000|3937500|1|0|0|0|0|8883||7|0|1|0|0|0
VolumeText_110|21|1766174400|0|6565.10000|0.00000|3937500|1|0|0|0|0|12073||7|0|1|0|0|0
VolumeText_111|21|1766217600|0|6595.10000|0.00000|3937500|1|0|0|0|0|14884||7|0|1|0|0|0
VolumeText_112|21|1766419200|0|6615.10000|0.00000|3937500|1|0|0|0|0|29736||7|0|1|0|0|0
VolumeText_113|21|1766304000|0|6665.10000|0.00000|3937500|1|0|0|0|0|20999||7|0|1|0|0|0
VolumeText_114|21|1766376000|0|6715.10000|0.00000|3937500|1|0|0|0|0|27282||7|0|1|0|0|0
VolumeText_115|21|1766145600|0|6745.10000|0.00000|3937500|1|0|0|0|0|9843||7|0|1|0|0|0
VolumeText_116|21|1765166400|0|6815.10000|0.00000|25600|1|0|0|0|0|17407||7|0|1|0|0|0
VolumeText_117|21|1765267200|0|6865.10000|0.00000|25600|1|0|0|0|0|9850||7|0|1|0|0|0
VolumeText_118|21|1764648000|0|6915.10000|0.00000|25600|1|0|0|0|0|43456||7|0|1|0|0|0
VolumeText_119|21|1764936000|0|6965.10000|0.00000|25600|1|0|0|0|0|21100||7|0|1|0|0|0
VolumeText_12|21|1766232000|0|2115.10000|0.00000|3937500|1|0|0|0|0|15671||7|0|1|0|0|0
VolumeText_120|21|1765324800|0|6995.10000|0.00000|25600|1|0|0|0|0|5333||7|0|1|0|0|0
VolumeText_121|21|1763510400|0|7015.10000|0.00000|25600|1|0|0|0|0|100016||7|0|1|0|0|0
VolumeText_122|21|1764950400|0|7065.10000|0.00000|25600|1|0|0|0|0|20226||7|0|1|0|0|0
VolumeText_123|21|1765209600|0|7085.10000|0.00000|25600|1|0|0|0|0|13843||7|0|1|0|0|0
VolumeText_124|21|1764576000|0|7115.10000|0.00000|25600|1|0|0|0|0|48116||7|0|1|0|0|0
VolumeText_125|21|1765252800|0|7165.10000|0.00000|25600|1|0|0|0|0|10812||7|0|1|0|0|0
VolumeText_126|21|1765224000|0|7215.10000|0.00000|25600|1|0|0|0|0|12724||7|0|1|0|0|0
VolumeText_127|21|1765281600|0|7265.10000|0.00000|25600|1|0|0|0|0|8139||7|0|1|0|0|0
VolumeText_128|21|1765252800|0|7315.10000|0.00000|25600|1|0|0|0|0|10479||7|0|1|0|0|0
VolumeText_129|21|1765267200|0|7365.10000|0.00000|25600|1|0|0|0|0|9606||7|0|1|0|0|0
VolumeText_13|21|1766260800|0|2165.10000|0.00000|3937500|1|0|0|0|0|18774||7|0|1|0|0|0
VolumeText_130|21|1764878400|0|7415.10000|0.00000|25600|1|0|0|0|0|26146||7|0|1|0|0|0
VolumeText_131|21|1765296000|0|7465.10000|0.00000|25600|1|0|0|0|0|7333||7|0|1|0|0|0
VolumeText_132|21|1765209600|0|7515.10000|0.00000|25600|1|0|0|0|0|13421||7|0|1|0|0|0
VolumeText_133|21|1765324800|0|7665.10000|0.00000|25600|1|0|0|0|0|5126||7|0|1|0|0|0
VolumeText_134|21|1765209600|0|7815.10000|0.00000|25600|1|0|0|0|0|14390||7|0|1|0|0|0
VolumeText_135|21|1765180800|0|7865.10000|0.00000|25600|1|0|0|0|0|15920||7|0|1|0|0|0
VolumeText_136|21|1765195200|0|7915.10000|0.00000|25600|1|0|0|0|0|15434||7|0|1|0|0|0
VolumeText_137|21|1765281600|0|8015.10000|0.00000|25600|1|0|0|0|0|8550||7|0|1|0|0|0
VolumeText_138|21|1765267200|0|8065.10000|0.00000|25600|1|0|0|0|0|9979||7|0|1|0|0|0
VolumeText_139|21|1765267200|0|8115.10000|0.00000|25600|1|0|0|0|0|9705||7|0|1|0|0|0
VolumeText_14|21|1766347200|0|2215.10000|0.00000|3937500|1|0|0|0|0|24775||7|0|1|0|0|0
VolumeText_140|21|1765324800|0|8165.10000|0.00000|25600|1|0|0|0|0|5527||7|0|1|0|0|0
VolumeText_141|21|1765166400|0|8215.10000|0.00000|25600|1|0|0|0|0|17693||7|0|1|0|0|0
VolumeText_142|21|1765166400|0|8265.10000|0.00000|25600|1|0|0|0|0|17278||7|0|1|0|0|0
VolumeText_143|21|1765195200|0|8315.10000|0.00000|25600|1|0|0|0|0|14823||7|0|1|0|0|0
VolumeText_144|21|1765224000|0|8365.10000|0.00000|25600|1|0|0|0|0|13262||7|0|1|0|0|0
VolumeText_145|21|1764878400|0|8415.10000|0.00000|25600|1|0|0|0|0|25621||7|0|1|0|0|0
VolumeText_146|21|1765252800|0|8515.10000|0.00000|25600|1|0|0|0|0|10492||7|0|1|0|0|0
VolumeText_147|21|1765324800|0|8565.10000|0.00000|25600|1|0|0|0|0|5036||7|0|1|0|0|0
VolumeText_148|21|1765180800|0|8715.10000|0.00000|25600|1|0|0|0|0|16160||7|0|1|0|0|0
VolumeText_15|21|1766116800|0|2265.10000|0.00000|3937500|1|0|0|0|0|7489||7|0|1|0|0|0
VolumeText_16|21|1766361600|0|2415.10000|0.00000|3937500|1|0|0|0|0|26111||7|0|1|0|0|0
VolumeText_17|21|1766145600|0|2465.10000|0.00000|3937500|1|0|0|0|0|10189||7|0|1|0|0|0
VolumeText_18|21|1766433600|0|2515.10000|0.00000|3937500|1|0|0|0|0|31469||7|0|1|0|0|0
VolumeText_19|21|1766203200|0|2565.10000|0.00000|3937500|1|0|0|0|0|13621||7|0|1|0|0|0
VolumeText_2|21|1766505600|0|1615.10000|0.00000|3937500|1|0|0|0|0|36067||7|0|1|0|0|0
VolumeText_20|21|1766390400|0|2615.10000|0.00000|3937500|1|0|0|0|0|28146||7|0|1|0|0|0
VolumeText_21|21|1766088000|0|2665.10000|0.00000|3937500|1|0|0|0|0|5490||7|0|1|0|0|0
VolumeText_22|21|1766131200|0|2715.10000|0.00000|3937500|1|0|0|0|0|8830||7|0|1|0|0|0
VolumeText_23|21|1766232000|0|2765.10000|0.00000|3937500|1|0|0|0|0|16012||7|0|1|0|0|0
VolumeText_24|21|1766116800|0|2815.10000|0.00000|3937500|1|0|0|0|0|7582||7|0|1|0|0|0
VolumeText_25|21|1766174400|0|2915.10000|0.00000|3937500|1|0|0|0|0|12248||7|0|1|0|0|0
VolumeText_26|21|1766188800|0|3015.10000|0.00000|3937500|1|0|0|0|0|13018||7|0|1|0|0|0
VolumeText_27|21|1766203200|0|3065.10000|0.00000|3937500|1|0|0|0|0|14202||7|0|1|0|0|0
VolumeText_28|21|1766145600|0|3115.10000|0.00000|3937500|1|0|0|0|0|9542||7|0|1|0|0|0
VolumeText_29|21|1766131200|0|3165.10000|0.00000|3937500|1|0|0|0|0|8837||7|0|1|0|0|0
VolumeText_3|21|1766203200|0|1665.10000|0.00000|3937500|1|0|0|0|0|14391||7|0|1|0|0|0
VolumeText_30|21|1766131200|0|3265.10000|0.00000|3937500|1|0|0|0|0|8184||7|0|1|0|0|0
VolumeText_31|21|1766088000|0|3315.10000|0.00000|3937500|1|0|0|0|0|5822||7|0|1|0|0|0
VolumeText_32|21|1766102400|0|3365.10000|0.00000|3937500|1|0|0|0|0|6362||7|0|1|0|0|0
VolumeText_33|21|1766332800|0|3465.10000|0.00000|3937500|1|0|0|0|0|23948||7|0|1|0|0|0
VolumeText_34|21|1766145600|0|3515.10000|0.00000|3937500|1|0|0|0|0|9702||7|0|1|0|0|0
VolumeText_35|21|1766145600|0|3615.10000|0.00000|3937500|1|0|0|0|0|9522||7|0|1|0|0|0
VolumeText_36|21|1766188800|0|3665.10000|0.00000|3937500|1|0|0|0|0|12773||7|0|1|0|0|0
VolumeText_37|21|1766203200|0|3765.10000|0.00000|3937500|1|0|0|0|0|14345||7|0|1|0|0|0
VolumeText_38|21|1766116800|0|3815.10000|0.00000|3937500|1|0|0|0|0|7120||7|0|1|0|0|0
VolumeText_39|21|1766145600|0|3865.10000|0.00000|3937500|1|0|0|0|0|9953||7|0|1|0|0|0
VolumeText_4|21|1766318400|0|1715.10000|0.00000|3937500|1|0|0|0|0|22257||7|0|1|0|0|0
VolumeText_40|21|1766102400|0|3915.10000|0.00000|3937500|1|0|0|0|0|6196||7|0|1|0|0|0
VolumeText_41|21|1766102400|0|3965.10000|0.00000|3937500|1|0|0|0|0|5946||7|0|1|0|0|0
VolumeText_42|21|1766491200|0|4015.10000|0.00000|3937500|1|0|0|0|0|35376||7|0|1|0|0|0
VolumeText_43|21|1766102400|0|4165.10000|0.00000|3937500|1|0|0|0|0|5904||7|0|1|0|0|0
VolumeText_44|21|1766246400|0|4215.10000|0.00000|3937500|1|0|0|0|0|17461||7|0|1|0|0|0
VolumeText_45|21|1766174400|0|4265.10000|0.00000|3937500|1|0|0|0|0|11561||7|0|1|0|0|0
VolumeText_46|21|1766116800|0|4365.10000|0.00000|3937500|1|0|0|0|0|7824||7|0|1|0|0|0
VolumeText_47|21|1766174400|0|4465.10000|0.00000|3937500|1|0|0|0|0|11362||7|0|1|0|0|0
VolumeText_48|21|1766260800|0|4515.10000|0.00000|3937500|1|0|0|0|0|18323||7|0|1|0|0|0
VolumeText_49|21|1767470400|0|4565.10000|0.00000|3937500|1|0|0|0|0|108181||7|0|1|0|0|0
VolumeText_5|21|1766203200|0|1765.10000|0.00000|3937500|1|0|0|0|0|14467||7|0|1|0|0|0
VolumeText_50|21|1766160000|0|4665.10000|0.00000|3937500|1|0|0|0|0|10384||7|0|1|0|0|0
VolumeText_51|21|1766188800|0|4715.10000|0.00000|3937500|1|0|0|0|0|12672||7|0|1|0|0|0
VolumeText_52|21|1766275200|0|4765.10000|0.00000|3937500|1|0|0|0|0|19214||7|0|1|0|0|0
VolumeText_53|21|1766088000|0|4815.10000|0.00000|3937500|1|0|0|0|0|5207||7|0|1|0|0|0
VolumeText_54|21|1766376000|0|4865.10000|0.00000|3937500|1|0|0|0|0|26509||7|0|1|0|0|0
VolumeText_55|21|1766232000|0|4915.10000|0.00000|3937500|1|0|0|0|0|15960||7|0|1|0|0|0
VolumeText_56|21|1766088000|0|4965.10000|0.00000|3937500|1|0|0|0|0|5216||7|0|1|0|0|0
VolumeText_57|21|1766534400|0|5015.10000|0.00000|3937500|1|0|0|0|0|38099||7|0|1|0|0|0
VolumeText_58|21|1768896000|0|5065.10000|0.00000|3937500|1|0|0|0|0|214602||7|0|1|0|0|0
VolumeText_59|21|1766131200|0|5115.10000|0.00000|3937500|1|0|0|0|0|8900||7|0|1|0|0|0
VolumeText_6|21|1766188800|0|1815.10000|0.00000|3937500|1|0|0|0|0|12916||7|0|1|0|0|0
VolumeText_60|21|1766232000|0|5165.10000|0.00000|3937500|1|0|0|0|0|16060||7|0|1|0|0|0
VolumeText_61|21|1766534400|0|5215.10000|0.00000|3937500|1|0|0|0|0|39083||7|0|1|0|0|0
VolumeText_62|21|1766131200|0|5265.10000|0.00000|3937500|1|0|0|0|0|8705||7|0|1|0|0|0
VolumeText_63|21|1766232000|0|5315.10000|0.00000|3937500|1|0|0|0|0|15619||7|0|1|0|0|0
